Sp	Elements	Xtal	Position	Bg1	Bg2	Slope	Bias	Gain	Dtime	Blin	Wind	Mode																																													
3 / 33 . 	21.81433	17.94499	20.25489	40.77491	0.002516	0.004108	0.368314	0.010719	0.010656	0.102042						101.2875	20.13527	14.33416	8.13657	57.17233	0.002092	0.002975	0.150403	0.004096	0.004991	0.057117						99.99999	36.17466	38.39103	26.05784	0.004753	0.009412	0.475581	0.013641	0.017776	0.142777						101.2875	10058.2	-26518	18	 	 	Fuego ol 49N_2	57952.1	13.77706	35	"Friday, February 11, 2022 4:51:11 AM"
3 / 34 . 	21.75521	17.81796	20.15973	40.56658	0.003761	0.003416	0.369498	0.015665	0.011994	0.101518						100.8053	20.17818	14.30179	8.137657	57.15636	0.003143	0.002486	0.151619	0.006015	0.005645	0.057099						99.99999	36.07662	38.11926	25.93541	0.007107	0.007828	0.477109	0.019934	0.020006	0.142044						100.8053	10058.2	-26515.5	18	 	 	Fuego ol 49N_2	57949.6	13.7127	36	"Friday, February 11, 2022 4:51:51 AM"
3 / 35 . 	21.67575	17.92522	20.31755	40.67514	0.002934	0.000848	0.362881	0.009076	0.012195	0.104235						101.0858	20.05978	14.35588	8.183124	57.18187	0.002446	0.000616	0.148573	0.003477	0.005727	0.058497						99.99998	35.94486	38.34874	26.13844	0.005545	0.001943	0.468565	0.011549	0.020342	0.145845						101.0858	10058.1	-26513	18	 	 	Fuego ol 49N_2	57947.1	13.76449	37	"Friday, February 11, 2022 4:52:30 AM"
3 / 36 . 	21.7513	17.91449	20.26436	40.70153	0.003379	0.004604	0.356853	0.012865	0.011753	0.103955						101.1251	20.11387	14.336	8.15528	57.17397	0.002814	0.003341	0.14599	0.004925	0.005514	0.058294						99.99998	36.07015	38.32578	26.07002	0.006384	0.01055	0.460782	0.016372	0.019604	0.145454						101.1251	10058.1	-26510.5	18	 	 	Fuego ol 49N_2	57944.6	13.76036	38	"Friday, February 11, 2022 4:53:09 AM"
3 / 37 . 	21.856	17.87401	20.42735	40.77014	0.006091	0.000746	0.365876	0.012399	0.011581	0.102175						101.4264	20.16465	14.27103	8.20215	57.1399	0.005062	0.00054	0.14934	0.004736	0.005422	0.057165						100	36.24377	38.23918	26.2797	0.011509	0.001709	0.472432	0.015778	0.019318	0.142964						101.4264	10058.1	-26508	18	 	 	Fuego ol 49N_2	57942.1	13.81663	39	"Friday, February 11, 2022 4:53:48 AM"
3 / 38 . 	21.8312	17.77268	20.26965	40.59393	0.004835	0.001544	0.363912	0.017572	0.011668	0.102004						100.969	20.22538	14.24904	8.172619	57.12912	0.004035	0.001122	0.149155	0.006739	0.005485	0.057306						99.99999	36.20263	38.02242	26.07683	0.009136	0.003537	0.469897	0.02236	0.019463	0.142724						100.969	10058.1	-26505.5	18	 	 	Fuego ol 49N_2	57939.61	13.74527	40	"Friday, February 11, 2022 4:54:29 AM"
3 / 39 . 	21.85471	17.89639	20.2089	40.73056	0.004403	0.002855	0.365212	0.013467	0.01191	0.094211						101.1826	20.18982	14.30758	8.125046	57.15905	0.003664	0.002069	0.149264	0.00515	0.005583	0.052778						100	36.24163	38.28707	25.99867	0.008319	0.006541	0.471575	0.017137	0.019867	0.13182						101.1826	10058	-26503	18	 	 	Fuego ol 49N_2	57937.11	13.75836	41	"Friday, February 11, 2022 4:55:11 AM"
3 / 40 . 	21.87317	17.81057	19.96151	40.57344	0.003459	0.005402	0.360324	0.006377	0.010259	0.097691						100.7022	20.28273	14.29242	8.055709	57.15229	0.00289	0.003931	0.147819	0.002448	0.004827	0.054934						100	36.27225	38.10347	25.6804	0.006536	0.012379	0.465264	0.008115	0.017113	0.13669						100.7022	10058	-26500.5	18	 	 	Fuego ol 49N_2	57934.62	13.66905	42	"Friday, February 11, 2022 4:55:50 AM"
3 / 41 . 	21.8303	17.8977	20.06495	40.66998	0.003044	0.000746	0.360075	0.013131	0.010801	0.09796						100.9487	20.20114	14.33267	8.080723	57.16991	0.002538	0.000542	0.147412	0.00503	0.005072	0.054971						100	36.20114	38.28987	25.81348	0.005752	0.001709	0.464942	0.01671	0.018017	0.137065						100.9487	10058	-26498	18	 	 	Fuego ol 49N_2	57932.12	13.71197	43	"Friday, February 11, 2022 4:56:29 AM"
3 / 42 . 	21.83337	17.91108	20.331	40.76411	0.003909	0.003654	0.354602	0.011057	0.008717	0.097142						101.3186	20.15333	14.30741	8.167336	57.15854	0.00325	0.002646	0.144807	0.004225	0.004083	0.054375						100	36.20625	38.31849	26.15575	0.007386	0.008372	0.457875	0.014071	0.01454	0.135921						101.3186	10057.9	-26487.7	18	 	 	Fuego ol 49N_2	57921.81	13.78889	44	"Friday, February 11, 2022 4:57:09 AM"
3 / 43 . 	21.84782	17.81549	20.119	40.61254	0.002882	0.006411	0.357408	0.017559	0.011831	0.10026						100.8912	20.23804	14.28143	8.11078	57.14759	0.002405	0.00466	0.14647	0.006734	0.005561	0.056319						100	36.23019	38.11399	25.88301	0.005446	0.01469	0.461498	0.022344	0.019735	0.140284						100.8912	10057.8	-26477.4	18	 	 	Fuego ol 49N_2	57911.5	13.71411	45	"Friday, February 11, 2022 4:57:49 AM"
3 / 44 . 	21.86984	17.70149	19.71273	40.37395	0.002587	0.004839	0.349071	0.014483	0.011596	0.097516						100.1381	20.37625	14.27256	7.99321	57.14222	0.002171	0.003538	0.143885	0.005586	0.005482	0.055096						100	36.26672	37.8701	25.36035	0.004888	0.011087	0.450733	0.01843	0.019343	0.136445						100.1381	10057.7	-26467.1	18	 	 	Fuego ol 49N_2	57901.19	13.57226	46	"Friday, February 11, 2022 4:58:29 AM"
3 / 45 . 	22.00473	17.80906	20.01439	40.67614	0.00347	0.007707	0.356759	0.008767	0.011406	0.095946						100.9884	20.34623	14.25025	8.053894	57.13271	0.00289	0.005592	0.145937	0.003356	0.005352	0.053797						100	36.4904	38.10023	25.74843	0.006556	0.01766	0.460661	0.011156	0.019027	0.134248						100.9883	10057.6	-26456.7	18	 	 	Fuego ol 49N_2	57890.89	13.70662	47	"Friday, February 11, 2022 4:59:08 AM"
3 / 46 . 	22.04093	17.94383	19.99537	40.83745	0.002985	0.003784	0.350311	0.013275	0.009716	0.087552						101.2852	20.3085	14.30793	8.018134	57.15891	0.002478	0.002736	0.142799	0.005064	0.004542	0.048919						100	36.55043	38.38856	25.72396	0.005641	0.00867	0.452335	0.016893	0.016206	0.122503						101.2852	10057.5	-26446.4	18	 	 	Fuego ol 49N_2	57880.58	13.73474	48	"Friday, February 11, 2022 4:59:48 AM"
3 / 47 . 	22.1212	17.82483	20.03225	40.77392	0.003105	0.007521	0.3504	0.013758	0.010422	0.095294						101.2327	20.40029	14.22547	8.039946	57.1199	0.00258	0.005443	0.14296	0.005252	0.004877	0.053292						100	36.68354	38.13397	25.7714	0.005867	0.017235	0.452449	0.017507	0.017384	0.133335						101.2327	10057.4	-26436.1	18	 	 	Fuego ol 49N_2	57870.28	13.73465	49	"Friday, February 11, 2022 5:00:28 AM"
3 / 48 . 	22.03886	17.94692	20.00488	40.85288	0.003327	0.007602	0.354409	0.008966	0.011001	0.098655						101.3275	20.29932	14.30526	8.019073	57.16002	0.002761	0.005495	0.144418	0.003419	0.005141	0.055103						100	36.547	38.39517	25.7362	0.006287	0.01742	0.457626	0.011409	0.01835	0.138038						101.3275	10057.3	-26425.8	18	 	 	Fuego ol 49N_2	57859.97	13.74157	50	"Friday, February 11, 2022 5:01:09 AM"
3 / 49 . 	22.22218	17.91867	20.14161	40.97382	0.003527	0.005568	0.349965	0.008913	0.01025	0.092503						101.727	20.39404	14.23102	8.044644	57.12164	0.002916	0.00401	0.14209	0.003386	0.004773	0.05148						100	36.85099	38.33473	25.9121	0.006664	0.012758	0.451888	0.011342	0.017097	0.12943						101.727	10057.2	-26415.5	18	 	 	Fuego ol 49N_2	57849.66	13.80204	51	"Friday, February 11, 2022 5:01:49 AM"
3 / 50 . 	22.02932	17.86644	20.42329	40.87435	0.004149	0.008221	0.346113	0.014439	0.011365	0.095463						101.6731	20.2656	14.22361	8.176731	57.11977	0.003438	0.005935	0.140864	0.005499	0.005305	0.053255						100	36.53119	38.22299	26.27448	0.007839	0.018838	0.446914	0.018374	0.018958	0.133572						101.6731	10057.1	-26405.2	18	 	 	Fuego ol 49N_2	57839.36	13.83876	52	"Friday, February 11, 2022 5:02:30 AM"
3 / 51 . 	22.22416	17.8968	19.91457	40.89054	0.004044	0.008646	0.341146	0.016576	0.011973	0.093154						101.4016	20.44068	14.24488	7.971434	57.13075	0.00335	0.00624	0.138814	0.006311	0.005588	0.051956						99.99999	36.85429	38.28795	25.62001	0.007641	0.019811	0.440499	0.021093	0.019972	0.130341						101.4016	10056.9	-26394.8	18	 	 	Fuego ol 49N_2	57829.05	13.7345	53	"Friday, February 11, 2022 5:03:10 AM"
3 / 52 . 	22.15149	17.86238	19.94053	40.81081	0.00379	0.010955	0.339644	0.016201	0.011065	0.088848						101.2357	20.41412	14.2456	7.997612	57.13211	0.003146	0.007922	0.138476	0.006181	0.005174	0.049653						99.99999	36.73377	38.21431	25.65341	0.00716	0.025103	0.438561	0.020616	0.018456	0.124316						101.2357	10056.8	-26384.5	18	 	 	Fuego ol 49N_2	57818.75	13.7201	54	"Friday, February 11, 2022 5:03:51 AM"
3 / 53 . 	22.20043	17.96263	19.78871	40.91198	0.003537	0.00972	0.343455	0.009191	0.010451	0.092036						101.3321	20.41736	14.29623	7.920477	57.15654	0.00293	0.007015	0.139743	0.0035	0.004877	0.051329						100	36.81493	38.42877	25.45809	0.006683	0.022273	0.443482	0.011696	0.017433	0.128776						101.3321	10056.7	-26374.2	18	 	 	Fuego ol 49N_2	57808.44	13.7079	55	"Friday, February 11, 2022 5:04:31 AM"
3 / 54 . 	22.23847	17.86823	19.79691	40.82969	0.003939	0.009899	0.336512	0.013909	0.010634	0.086751						101.1949	20.48415	14.24321	7.93608	57.13027	0.003269	0.007155	0.137131	0.005304	0.00497	0.048457						99.99999	36.87802	38.22681	25.46864	0.007443	0.022683	0.434516	0.0177	0.017738	0.121382						101.1949	10056.6	-26363.9	18	 	 	Fuego ol 49N_2	57798.13	13.69345	56	"Friday, February 11, 2022 5:05:11 AM"
3 / 55 . 	22.08665	17.73757	19.91753	40.62551	0.004558	0.013085	0.34357	0.012458	0.009761	0.0976						100.8483	20.44049	14.2059	8.022184	57.11332	0.003799	0.009502	0.140669	0.004773	0.004584	0.054774						99.99999	36.62626	37.94729	25.62383	0.008612	0.029982	0.44363	0.015853	0.016282	0.136561						100.8483	10056.5	-26353.6	18	 	 	Fuego ol 49N_2	57787.82	13.67586	57	"Friday, February 11, 2022 5:05:51 AM"
3 / 56 . 	22.20365	17.99709	19.8059	40.96109	0.004144	0.009114	0.337998	0.016211	0.010364	0.09898						101.4446	20.39783	14.30789	7.918631	57.16214	0.00343	0.00657	0.137372	0.006165	0.004831	0.055141						99.99998	36.82027	38.50251	25.48021	0.007831	0.020885	0.436436	0.020628	0.017288	0.138493						101.4445	10056.4	-26343.3	18	 	 	Fuego ol 49N_2	57777.52	13.72347	58	"Friday, February 11, 2022 5:06:32 AM"
3 / 57 . 	22.15331	17.85944	19.90859	40.80232	0.003398	0.010642	0.342123	0.010063	0.010539	0.101061						101.2015	20.42002	14.24619	7.986451	57.13203	0.002822	0.007697	0.139516	0.00384	0.004929	0.05649						99.99998	36.73679	38.20802	25.61232	0.006421	0.024385	0.441761	0.012806	0.017579	0.141405						101.2015	10056.3	-26333	18	 	 	Fuego ol 49N_2	57767.21	13.71205	59	"Friday, February 11, 2022 5:07:11 AM"
3 / 58 . 	22.28853	17.87188	19.70303	40.84284	0.004954	0.006629	0.332967	0.016935	0.011409	0.101635						101.1808	20.52274	14.2409	7.895555	57.12774	0.004109	0.004789	0.135637	0.006455	0.00533	0.05675						100	36.96103	38.23463	25.34787	0.00936	0.015189	0.429939	0.021551	0.019031	0.142208						101.1808	10056.2	-26322.6	18	 	 	Fuego ol 49N_2	57756.9	13.67936	60	"Friday, February 11, 2022 5:07:52 AM"
3 / 59 . 	22.34137	17.96157	19.69545	40.97108	0.004108	0.007426	0.331247	0.014171	0.010371	0.089366						101.4262	20.51247	14.27138	7.869911	57.14297	0.003398	0.00535	0.13455	0.005386	0.004832	0.049756						100	37.04866	38.42651	25.33812	0.007762	0.017017	0.427718	0.018033	0.017299	0.125041						101.4262	10056.1	-26312.3	18	 	 	Fuego ol 49N_2	57746.6	13.70267	61	"Friday, February 11, 2022 5:08:31 AM"
3 / 60 . 	22.20977	17.88093	19.76277	40.81514	0.002922	0.008313	0.338719	0.011272	0.010194	0.094202						101.1342	20.46764	14.26025	7.92624	57.13763	0.002426	0.006012	0.138097	0.0043	0.004767	0.052644						100	36.83043	38.25399	25.42472	0.005521	0.01905	0.437366	0.014344	0.017005	0.131807						101.1342	10056	-26302	18	 	 	Fuego ol 49N_2	57736.29	13.68258	62	"Friday, February 11, 2022 5:09:12 AM"
4 / 1 . 				0.193143	0.004626	0.011191	0.404801	0.009441	0.015539	0.109541						0.748282				52.05277	0.739305	1.558037	31.77255	0.693441	1.398833	11.78507						100				0.008741	0.025644	0.522693	0.012014	0.02592	0.15327						0.748282	10059	-26598	18	 	 	Fuego ol 49N_2	58032.02	0.146902	63	"Friday, February 11, 2022 5:09:53 AM"
4 / 2 . 				0.182613	0.002385	0.006857	0.403244	0.004519	0.015012	0.107558						0.722188				51.55775	0.399267	1.000088	33.15693	0.347668	1.415752	12.12253						100				0.004506	0.015713	0.520683	0.00575	0.025041	0.150495						0.722188	10059	-26595.5	18	 	 	Fuego ol 49N_2	58029.52	0.142838	64	"Friday, February 11, 2022 5:13:43 AM"
4 / 3 . 				0.178517	0.002614	0.003724	0.40621	0.008412	0.014191	0.103474						0.717142				51.20481	0.444631	0.55177	33.9334	0.65757	1.359664	11.84815						100				0.004939	0.008533	0.524514	0.010705	0.023672	0.14478						0.717142	10059	-26593	18	 	 	Fuego ol 49N_2	58027.02	0.142905	65	"Friday, February 11, 2022 5:17:06 AM"
4 / 4 . 				0.174945	0.00275	0.003428	0.407113	0.006698	0.012905	0.097844						0.705684				51.13742	0.476642	0.517652	34.65748	0.533563	1.260038	11.41721						100				0.005196	0.007856	0.52568	0.008523	0.021527	0.136903						0.705684	10058.9	-26590.5	18	 	 	Fuego ol 49N_2	58024.53	0.140929	66	"Friday, February 11, 2022 5:20:29 AM"
4 / 5 . 				0.175831	0.002905	0.004173	0.4017	0.008952	0.011673	0.10178						0.707014				51.16304	0.501193	0.627286	34.04139	0.709903	1.134557	11.82263						100				0.005488	0.009563	0.518689	0.011392	0.019471	0.142411						0.707014	10058.9	-26588	18	 	 	Fuego ol 49N_2	58022.03	0.140926	67	"Friday, February 11, 2022 5:23:55 AM"
4 / 6 . 				0.174528	0.001867	0.004235	0.407434	0.007587	0.01108	0.098366						0.705098				51.10338	0.324203	0.640626	34.74468	0.605461	1.083723	11.49793						100				0.003528	0.009705	0.526094	0.009655	0.018483	0.137633						0.705098	10058.9	-26585.5	18	 	 	Fuego ol 49N_2	58019.53	0.140934	68	"Friday, February 11, 2022 5:27:18 AM"
4 / 7 . 				0.177328	0.003353	0.004966	0.401883	0.011965	0.011623	0.099858						0.710976				51.26102	0.574819	0.741554	33.83423	0.942598	1.122312	11.52346						100				0.006336	0.011379	0.518926	0.015226	0.019388	0.139721						0.710976	10058.9	-26583	18	 	 	Fuego ol 49N_2	58017.03	0.141717	69	"Friday, February 11, 2022 5:30:41 AM"
4 / 8 . 				0.172113	0.003236	0.002586	0.406699	0.007171	0.011809	0.094204						0.697817				51.0239	0.568865	0.395993	35.11391	0.579382	1.169363	11.14859						100				0.006114	0.005925	0.525145	0.009126	0.019698	0.13181						0.697817	10058.8	-26580.5	18	 	 	Fuego ol 49N_2	58014.53	0.139699	70	"Friday, February 11, 2022 5:34:02 AM"
4 / 9 . 				0.172611	0.002695	0.004656	0.40858	0.002322	0.010232	0.094538						0.695633				51.15951	0.473657	0.712838	35.26805	0.187554	1.012943	11.18545						99.99999				0.005092	0.010669	0.527574	0.002955	0.017067	0.132277						0.695633	10058.8	-26578	18	 	 	Fuego ol 49N_2	58012.04	0.138811	71	"Friday, February 11, 2022 5:37:26 AM"
4 / 10 . 				0.177426	0.002479	0.005926	0.39927	0.008397	0.011882	0.102857						0.708237				51.34501	0.425436	0.88583	33.65057	0.662237	1.14855	11.88237						100				0.004684	0.013578	0.515552	0.010685	0.01982	0.143917						0.708237	10058.8	-26575.5	18	 	 	Fuego ol 49N_2	58009.54	0.140759	72	"Friday, February 11, 2022 5:40:49 AM"
4 / 11 . 				0.172622	0.002156	0.00593	0.397714	0.008508	0.011794	0.092735						0.691459				51.36483	0.380421	0.911478	34.46566	0.689943	1.172221	11.01545						100				0.004074	0.013588	0.513543	0.010827	0.019673	0.129754						0.691459	10058.8	-26573	18	 	 	Fuego ol 49N_2	58007.04	0.137932	73	"Friday, February 11, 2022 5:44:13 AM"
4 / 12 . 				0.177692	0.002648	0.006012	0.407908	0.008999	0.010632	0.098247						0.712138				51.29832	0.453363	0.896497	34.29602	0.708009	1.02522	11.32258						100				0.005004	0.013775	0.526706	0.011452	0.017734	0.137467						0.712138	10058.7	-26570.5	18	 	 	Fuego ol 49N_2	58004.54	0.141947	74	"Friday, February 11, 2022 5:47:37 AM"
4 / 13 . 				0.174899	0.002673	0.00568	0.404369	0.010152	0.010484	0.094311						0.702568				51.2746	0.464675	0.860168	34.52539	0.811063	1.026627	11.03747						99.99999				0.00505	0.013015	0.522136	0.012918	0.017487	0.131961						0.702568	10058.7	-26568	18	 	 	Fuego ol 49N_2	58002.05	0.140295	75	"Friday, February 11, 2022 5:51:00 AM"
4 / 14 . 				0.171643	0.003633	0.004394	0.396157	0.012145	0.012224	0.089895						0.690091				51.27938	0.643651	0.678036	34.46908	0.988825	1.219878	10.72116						100				0.006865	0.010067	0.511533	0.015455	0.020391	0.125781						0.690091	10058.7	-26565.5	18	 	 	Fuego ol 49N_2	57999.55	0.137971	76	"Friday, February 11, 2022 5:54:23 AM"
4 / 15 . 				0.170733	0.001943	0.006001	0.400847	0.007317	0.011278	0.08764						0.685759				51.35242	0.346472	0.932367	35.11295	0.599798	1.133048	10.52295						99.99999				0.00367	0.013751	0.517588	0.009312	0.018812	0.122626						0.685759	10058.7	-26563	18	 	 	Fuego ol 49N_2	57997.05	0.137081	77	"Friday, February 11, 2022 5:57:47 AM"
4 / 16 . 				0.173515	0.002733	0.006534	0.397797	0.008727	0.010786	0.093207						0.693299				51.40365	0.480125	0.999958	34.32145	0.704613	1.067296	11.02291						99.99999				0.005164	0.014973	0.51365	0.011106	0.017991	0.130415						0.693299	10058.6	-26560.5	18	 	 	Fuego ol 49N_2	57994.55	0.138124	78	"Friday, February 11, 2022 6:01:10 AM"
4 / 17 . 				0.16969	0.003694	0.006563	0.394855	0.007301	0.011016	0.084125						0.677243				51.49619	0.664849	1.028871	34.89819	0.603859	1.116643	10.19141						100				0.006981	0.015039	0.509851	0.009291	0.018375	0.117707						0.677243	10058.6	-26558	18	 	 	Fuego ol 49N_2	57992.05	0.135046	79	"Friday, February 11, 2022 6:04:33 AM"
4 / 18 . 				0.174382	0.003439	0.005503	0.400116	0.011492	0.01004	0.094811						0.699783				51.26974	0.599647	0.835766	34.26032	0.920769	0.986009	11.12775						100				0.006499	0.01261	0.516644	0.014623	0.016747	0.132659						0.699783	10058.6	-26555.5	18	 	 	Fuego ol 49N_2	57989.56	0.139641	80	"Friday, February 11, 2022 6:07:56 AM"
4 / 19 . 				0.173515	0.003221	0.006804	0.3958	0.013305	0.009502	0.091726						0.693873				51.39225	0.565802	1.041012	34.14153	1.07394	0.940091	10.84537						100				0.006087	0.015591	0.511071	0.016931	0.01585	0.128343						0.693873	10058.5	-26553	18	 	 	Fuego ol 49N_2	57987.06	0.138432	81	"Friday, February 11, 2022 6:11:19 AM"
4 / 20 . 				0.166365	0.002405	0.0021	0.395084	0.010847	0.011141	0.090312						0.678253				50.92781	0.436496	0.332118	35.22308	0.904916	1.139193	11.03639						100				0.004543	0.004813	0.510147	0.013803	0.018584	0.126364						0.678253	10058.5	-26550.5	18	 	 	Fuego ol 49N_2	57984.56	0.136258	82	"Friday, February 11, 2022 6:14:43 AM"
4 / 21 . 				0.165828	0.00334	0.001738	0.398747	0.00743	0.009619	0.090262						0.676964				50.85096	0.607414	0.275319	35.6109	0.620901	0.985224	11.04928						100				0.006312	0.003983	0.514877	0.009455	0.016044	0.126294						0.676964	10058.5	-26548	18	 	 	Fuego ol 49N_2	57982.06	0.135897	83	"Friday, February 11, 2022 6:18:06 AM"
4 / 22 . 				0.16554	0.002155	0.004489	0.389723	0.007327	0.011691	0.086467						0.667392				51.24161	0.395533	0.717794	35.13353	0.618125	1.208774	10.68463						99.99999				0.004072	0.010286	0.503225	0.009324	0.019501	0.120984						0.667392	10058.5	-26545.5	18	 	 	Fuego ol 49N_2	57979.57	0.133545	84	"Friday, February 11, 2022 6:21:30 AM"
4 / 23 . 				0.167703	0.003658	0.004094	0.392929	0.009591	0.010612	0.087735						0.676321				51.19068	0.662049	0.645581	34.93096	0.797843	1.081973	10.69091						100				0.006911	0.009382	0.507364	0.012205	0.017701	0.122759						0.676321	10058.4	-26543	18	 	 	Fuego ol 49N_2	57977.07	0.135305	85	"Friday, February 11, 2022 6:24:51 AM"
4 / 24 . 				0.166184	0.005228	0.002206	0.39287	0.006471	0.009879	0.089938						0.672777				51.00668	0.951584	0.349807	35.11811	0.541267	1.012856	11.01969						100				0.009879	0.005056	0.507288	0.008234	0.016479	0.125841						0.672777	10058.4	-26540.5	18	 	 	Fuego ol 49N_2	57974.57	0.134496	86	"Friday, February 11, 2022 6:28:14 AM"
4 / 25 . 				0.169127	0.003652	0.003902	0.395276	0.006232	0.010319	0.093009						0.681516				51.14194	0.654859	0.609437	34.8105	0.513546	1.042285	11.22743						100				0.0069	0.00894	0.510395	0.00793	0.017213	0.130138						0.681516	10058.4	-26538	18	 	 	Fuego ol 49N_2	57972.08	0.136026	87	"Friday, February 11, 2022 6:31:37 AM"
4 / 26 . 				0.167374	0.003876	0.004286	0.394242	0.004236	0.011851	0.086427						0.672292				51.29153	0.704276	0.678544	35.18575	0.353799	1.213101	10.57301						100				0.007323	0.009822	0.50906	0.005391	0.019768	0.120929						0.672292	10058.4	-26535.5	18	 	 	Fuego ol 49N_2	57969.58	0.134176	88	"Friday, February 11, 2022 6:35:00 AM"
4 / 27 . 				0.168059	0.003036	0.003907	0.39284	0.008297	0.010603	0.09158						0.678322				51.13638	0.547716	0.61415	34.81209	0.68799	1.07767	11.12401						100				0.005736	0.008953	0.50725	0.010558	0.017687	0.128139						0.678322	10058.3	-26533	18	 	 	Fuego ol 49N_2	57967.08	0.135607	89	"Friday, February 11, 2022 6:38:22 AM"
4 / 28 . 				0.172035	0.003527	0.006939	0.392023	0.011696	0.008529	0.092386						0.687133				51.38456	0.6247	1.070581	34.10156	0.952015	0.8509	11.01568						99.99999				0.006664	0.015899	0.506195	0.014883	0.014226	0.129266						0.687133	10058.3	-26530.5	18	 	 	Fuego ol 49N_2	57964.58	0.136896	90	"Friday, February 11, 2022 6:41:45 AM"
4 / 29 . 				0.161646	0.002026	0.000741	0.390604	0.00407	0.010825	0.092153						0.662065				50.75212	0.37724	0.120249	35.7167	0.348271	1.135256	11.55017						99.99998				0.003828	0.001699	0.504362	0.00518	0.018056	0.12894						0.662065	10058.3	-26528	18	 	 	Fuego ol 49N_2	57962.09	0.132909	91	"Friday, February 11, 2022 6:45:09 AM"
4 / 30 . 				0.163263	0.002275	0.002439	0.385651	0.008022	0.011021	0.090743						0.663416				50.9751	0.421266	0.393433	35.06787	0.682616	1.149415	11.3103						100				0.004299	0.00559	0.497966	0.010209	0.018384	0.126968						0.663416	10058.3	-26525.5	18	 	 	Fuego ol 49N_2	57959.59	0.132955	92	"Friday, February 11, 2022 6:48:34 AM"
4 / 31 . 				0.164674	0.002482	0.00484	0.382455	0.010227	0.009184	0.089953						0.663814				51.17368	0.45739	0.776879	34.61363	0.866077	0.953337	11.15901						100				0.00469	0.011089	0.49384	0.013014	0.01532	0.125862						0.663814	10058.2	-26523	18	 	 	Fuego ol 49N_2	57957.09	0.132711	93	"Friday, February 11, 2022 6:51:56 AM"
4 / 32 . 				0.157744	0.003064	0.000913	0.382929	0.009386	0.00899	0.08455						0.647576				50.74292	0.584551	0.151738	35.87456	0.822788	0.965967	10.85747						99.99998				0.00579	0.002092	0.494452	0.011943	0.014996	0.118303						0.647576	10058.2	-26520.5	18	 	 	Fuego ol 49N_2	57954.59	0.130403	94	"Friday, February 11, 2022 6:55:18 AM"
4 / 33 . 				0.163016	0.002398	0.003397	0.385774	0.009871	0.009361	0.088179						0.661997				51.01234	0.444952	0.549152	35.15786	0.841836	0.97848	11.01537						100				0.004531	0.007784	0.498125	0.012562	0.015615	0.12338						0.661997	10058.2	-26518	18	 	 	Fuego ol 49N_2	57952.1	0.132765	95	"Friday, February 11, 2022 6:58:41 AM"
4 / 34 . 				0.165094	0.003593	0.002831	0.385301	0.014432	0.010543	0.087806						0.6696				51.04831	0.658721	0.452216	34.69723	1.216179	1.088936	10.83841						100				0.006788	0.006487	0.497514	0.018366	0.017587	0.122858						0.6696	10058.2	-26515.5	18	 	 	Fuego ol 49N_2	57949.6	0.134346	96	"Friday, February 11, 2022 7:02:04 AM"
4 / 35 . 				0.159534	0.002797	0.000701	0.38041	0.008355	0.010726	0.089952						0.652475				50.78875	0.52808	0.115241	35.2706	0.724926	1.140601	11.43181						100				0.005285	0.001606	0.491199	0.010633	0.017891	0.12586						0.652475	10058.1	-26513	18	 	 	Fuego ol 49N_2	57947.1	0.131024	97	"Friday, February 11, 2022 7:05:27 AM"
4 / 36 . 				0.162442	0.003218	0.003811	0.372715	0.011864	0.010375	0.090046						0.65447				51.16093	0.600954	0.619959	34.1871	1.018345	1.091435	11.32128						100				0.00608	0.008732	0.481262	0.015098	0.017306	0.125992						0.65447	10058.1	-26510.5	18	 	 	Fuego ol 49N_2	57944.6	0.130778	98	"Friday, February 11, 2022 7:08:50 AM"
